url,index,course_id,review_platform,title,provider,subject,area,school,published_time,effort_hours (per_week),level,price,enrollment_type,course_length
https://www.class-central.com/mooc/8159/edx-big-data-capstone-project,3674,classCentral-343,classCentral,Big Data Capstone Project,edX,Computer Science,Computer Science,University of Adelaide,4,4.5,Introductory,750,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8251/edx-project-management-micromasters-capstone-exam,3675,classCentral-344,classCentral,Project Management MicroMasters Capstone Exam,edX,Business & Management,Business,Rochester Institute of Technology,4,7,Advanced,600,FREE audit/Pay for certificate,1
https://www.class-central.com/mooc/7312/edx-biobased-sciences-for-sustainability-capstone,3676,classCentral-345,classCentral,Biobased Sciences for Sustainability Capstone,edX,Chemistry,Physical Science and Engineering,Wageningen University,4,17.5,Advanced,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8164/edx-cloud-computing-security,3677,classCentral-346,classCentral,Cloud Computing Security,edX,Computer Science,Computer Science,University System of Maryland,NA,9,Intermediate,249,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8165/edx-instructional-design-data-mining,3678,classCentral-347,classCentral,Instructional Design Data Mining,edX,Education & Teacher Training,Social Sciences,University System of Maryland,NA,5,Intermediate,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/7239/edx-evidence-based-project-management,3679,classCentral-348,classCentral,Evidence-Based Project Management,edX,Business & Management,Business,Australian National University,4,9,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7096/edx-anatomy-gastrointestinal-reproductive-and-endocrine-systems,3680,classCentral-349,classCentral,"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",edX,Biology & Life Sciences,Life Sciences,University of Michigan,4,2.5,Introductory,49,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/8216/edx-machine-learning-for-data-science,3681,classCentral-350,classCentral,Machine Learning for Data Science,edX,Data Analysis & Statistics,Data Science,"University of California, San Diego",NA,8,Advanced,350,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/8222/edx-data-analytics-in-business,3682,classCentral-351,classCentral,Data Analytics in Business,edX,Data Analysis & Statistics,Data Science,Georgia Institute of Technology,NA,7.5,Advanced,NA,NA,15
https://www.class-central.com/mooc/8205/edx-software-engineering-introduction,3683,classCentral-352,classCentral,Software Engineering: Introduction,edX,Computer Science,Computer Science,The University of British Columbia,NA,9,Advanced,125,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8207/edx-designing-for-experimentation-to-enhance-digital-business-innovation,3684,classCentral-353,classCentral,Designing for Experimentation to Enhance Digital Business Innovation,edX,Computer Science,Computer Science,Boston University,NA,4,Advanced,200,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8174/edx-strategic-management-from-intuition-to-insight,3685,classCentral-354,classCentral,Strategic Management: From Intuition to Insight,edX,Business & Management,Business,RWTH Aachen University,NA,9,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7205/edx-ap-english-literature-composition-part-3-plays,3686,classCentral-355,classCentral,AP¢ç English Literature & Composition ? Part 3: Plays,edX,Literature,Arts and Humanities,"University of California, Berkeley",NA,4.5,Introductory,NA,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/8186/edx-strategic-brand-management,3687,classCentral-356,classCentral,Strategic Brand Management,edX,Business & Management,Business,Curtin University,NA,9,Advanced,199,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/7339/edx-social-welfare-policy-and-services,3688,classCentral-357,classCentral,Social Welfare Policy and Services,edX,Social Sciences,Social Sciences,Wageningen University,NA,9,Advanced,199,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8167/edx-solar-energy-capstone-project,3689,classCentral-358,classCentral,Solar Energy: Capstone Project,edX,Engineering,Physical Science and Engineering,Delft University of Technology,NA,5,Advanced,400,only paid,12
https://www.class-central.com/mooc/8166/edx-solar-energy-integration-of-photovoltaic-systems-in-microgrids,3690,classCentral-359,classCentral,Solar Energy: Integration of Photovoltaic Systems in Microgrids,edX,Engineering,Physical Science and Engineering,Delft University of Technology,NA,10,Advanced,250,FREE audit/Pay for certificate,9
https://www.class-central.com/mooc/8215/edx-business-analytics-for-data-driven-decision-making,3691,classCentral-360,classCentral,Business Analytics for Data-Driven Decision Making,edX,Business & Management,Business,Boston University,NA,3.5,Advanced,200,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8176/edx-online-marketing-strategies,3692,classCentral-361,classCentral,Online Marketing Strategies,edX,Business & Management,Business,Curtin University,NA,9,Advanced,199,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/8198/edx-software-development-capstone-project,3693,classCentral-362,classCentral,Software Development Capstone Project,edX,Computer Science,Computer Science,The University of British Columbia,NA,9,Advanced,300,FREE audit/Pay for certificate,6.5
https://www.class-central.com/mooc/8185/edx-strategic-management-from-insight-to-decision,3694,classCentral-363,classCentral,Strategic Management: From Insight to Decision,edX,Business & Management,Business,RWTH Aachen University,NA,9,Intermediate,149,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8221/edx-big-data-analytics-using-spark,3695,classCentral-364,classCentral,Big Data Analytics Using Spark,edX,Data Analysis & Statistics,Data Science,"University of California, San Diego",NA,10,Advanced,350,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/2649/edx-calculus-1c-coordinate-systems-infinite-series,3696,classCentral-365,classCentral,Calculus 1C: Coordinate Systems & Infinite Series,edX,Math,Math and Logic,Massachusetts Institute of Technology,3,NA,Intermediate,99,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/610/edx-justice,3697,classCentral-366,classCentral,Justice,edX,Philosophy & Ethics,Arts and Humanities,Harvard University,NA,3,Introductory,99,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/637/edx-introduction-to-biology-the-secret-of-life,3698,classCentral-367,classCentral,Introduction to Biology - The Secret of Life,edX,Biology & Life Sciences,Life Sciences,Massachusetts Institute of Technology,NA,10.5,Introductory,150,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/1332/edx-the-science-of-everyday-thinking,3699,classCentral-368,classCentral,The Science of Everyday Thinking,edX,Business & Management,Business,University of Queensland,1,2,Introductory,99,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/442/edx-introduction-to-computer-science,3700,classCentral-369,classCentral,Introduction to Computer Science,edX,Computer Science,Computer Science,Harvard University,0,NA,Introductory,90,FREE audit/Pay for certificate,NA
https://www.class-central.com/mooc/4579/edx-circuits-and-electronics-1-basic-circuit-analysis,3701,classCentral-370,classCentral,Circuits and Electronics 1: Basic Circuit Analysis,edX,Electronics,Physical Science and Engineering,Massachusetts Institute of Technology,3,6,Introductory,99,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/2021/edx-the-psychology-of-criminal-justice,3702,classCentral-371,classCentral,The Psychology of Criminal Justice,edX,Social Sciences,Social Sciences,University of Queensland,2,1.5,Introductory,99,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/1635/edx-astrophysics-exploring-exoplanets,3703,classCentral-372,classCentral,Astrophysics: Exploring Exoplanets,edX,Physics,Physical Science and Engineering,Australian National University,1,3,Intermediate,50,FREE audit/Pay for certificate,9
https://www.class-central.com/mooc/3031/edx-astrophysics-cosmology,3704,classCentral-373,classCentral,Astrophysics: Cosmology,edX,Physics,Physical Science and Engineering,Australian National University,2,3,Intermediate,50,FREE audit/Pay for certificate,10
https://www.class-central.com/mooc/3042/edx-introduction-to-aerospace-engineering-astronautics-and-human-spaceflight,3705,classCentral-374,classCentral,Introduction to Aerospace Engineering: Astronautics and Human Spaceflight,edX,Engineering,Physical Science and Engineering,Massachusetts Institute of Technology,2,3,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/2526/edx-introduction-to-algebra,3706,classCentral-375,classCentral,Introduction to Algebra,edX,Math,Math and Logic,Schoolyourself,2,5,Introductory,50,FREE audit/Pay for certificate,NA
https://www.class-central.com/mooc/2636/edx-introduction-to-differential-equations,3707,classCentral-376,classCentral,Introduction to Differential Equations,edX,Math,Math and Logic,Boston University,2,9,Intermediate,49,FREE audit/Pay for certificate,9
https://www.class-central.com/mooc/928/edx-a-global-history-of-architecture,3708,classCentral-377,classCentral,A Global History of Architecture,edX,History,Arts and Humanities,Massachusetts Institute of Technology,1,6,Introductory,49,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/941/edx-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists,3709,classCentral-378,classCentral,China (Part 1): Political and Intellectual Foundations: From the Sage Kings to Confucius and the Legalists,edX,History,Arts and Humanities,Harvard University,1,2.5,Introductory,90,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/2430/edx-fundamentals-of-neuroscience-part-2-neurons-and-networks,3710,classCentral-379,classCentral,Fundamentals of Neuroscience Part 2: Neurons and Networks,edX,Medicine & Healthcare,Life Sciences,Harvard University,2,4.5,Introductory,0,FREE audit,15
https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism,3711,classCentral-380,classCentral,China (Part 4): Literati China: Examinations and Neo-Confucianism,edX,History,Arts and Humanities,Harvard University,1,2.5,Introductory,90,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/1649/edx-tropical-coastal-ecosystems,3712,classCentral-381,classCentral,Tropical Coastal Ecosystems,edX,Biology,Life Sciences,University of Queensland,1,4.5,Introductory,99,FREE audit/Pay for certificate,9
https://www.class-central.com/mooc/927/edx-introduction-to-human-evolution,3713,classCentral-382,classCentral,Introduction to Human Evolution,edX,Biology & Life Sciences,Life Sciences,Wellesley College,1,5,Introductory,50,FREE audit/Pay for certificate,12
https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution,3714,classCentral-383,classCentral,The Civil War and Reconstruction ? 1865-1890: The Unfinished Revolution,edX,History,Arts and Humanities,Columbia University,2,7,Intermediate,50,FREE audit/Pay for certificate,9
https://www.class-central.com/mooc/1617/edx-china-part-2-the-creation-and-end-of-centralized-empire,3715,classCentral-384,classCentral,China (Part 2): The Creation and End of Centralized Empire,edX,History,Arts and Humanities,Harvard University,1,2.5,Introductory,90,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty,3716,classCentral-385,classCentral,China (Part 6): The Manchus and the Qing Dynasty,edX,History,Arts and Humanities,Harvard University,1,2.5,Introductory,90,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/2527/edx-introduction-to-geometry,3717,classCentral-386,classCentral,Introduction to Geometry,edX,Math,Math and Logic,Schoolyourself,2,5,Introductory,50,FREE audit/Pay for certificate,14
https://www.class-central.com/mooc/1911/edx-autonomous-navigation-for-flying-robots,3718,classCentral-387,classCentral,Autonomous Navigation for Flying Robots,edX,Computer Science,Computer Science,Technische Universit?t M?nchen (Technical University of Munich),1,4,Advanced,NA,NA,8
