url,subject,area
https://www.class-central.com/mooc/8134/coursera-wood-science-beyond-building,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/8139/coursera-analysing-complexity,Leadership and Management,Business
https://www.class-central.com/mooc/8026/coursera-getting-started-with-music-theory,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/8038/coursera-professional-skills-for-international-business,Business Essentials,Business
https://www.class-central.com/mooc/8362/coursera-customer-value-in-pricing-strategy,Marketing,Business
https://www.class-central.com/mooc/394/coursera-aboriginal-worldviews-and-education,Education,Social Sciences
https://www.class-central.com/mooc/539/coursera-sustainable-agricultural-land-management,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/654/coursera-drug-discovery,Clinical Science,Life Sciences
https://www.class-central.com/mooc/1711/coursera-integrated-analysis-in-systems-biology,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/2067/coursera-interactive-computer-graphics,Software Development,Computer Science
https://www.class-central.com/mooc/2788/coursera-user-experience-research-prototyping,Design and Product,Computer Science
https://www.class-central.com/mooc/2839/coursera-english-for-media-literacy,Learning English,Language Learning
https://www.class-central.com/mooc/2795/coursera-time-to-reorganize-understand-organizations-act-and-build-a-meaningful-world,Governance and Society,Social Sciences
https://www.class-central.com/mooc/3154/coursera-tropical-parasitology-protozoans-worms-vectors-and-human-diseases,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/3248/coursera-engineering-life-synbio-bioethics-public-policy,Biology,Life Sciences
https://www.class-central.com/mooc/3902/coursera--,Business Strategy,Business
https://www.class-central.com/mooc/4006/coursera-valuing-projects-and-companies,Finance,Business
https://www.class-central.com/mooc/4277/coursera-social-media-in-public-relations,Governance and Society,Social Sciences
https://www.class-central.com/mooc/4330/coursera-strategy-implementation,Business Strategy,Business
https://www.class-central.com/mooc/4311/coursera-strategic-planning-and-execution,Business Strategy,Business
https://www.class-central.com/mooc/4599/coursera-assessing-achievement-with-the-ell-in-mind,Education,Social Sciences
https://www.class-central.com/mooc/4880/coursera-fundamentals-of-fluid-solid-interactions,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/5249/coursera-designing-the-organization-from-strategy-to-organizational-structure,Leadership and Management,Business
https://www.class-central.com/mooc/5441/coursera-business-english-making-presentations,Learning English,Language Learning
https://www.class-central.com/mooc/5523/coursera-gathering-and-developing-the-news,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/5528/coursera-managing-employee-performance,Business Essentials,Business
https://www.class-central.com/mooc/5542/coursera-international-b2b-business-to-business-marketing,Marketing,Business
https://www.class-central.com/mooc/5509/coursera-integrated-marketing-communications-advertising-public-relations-digital-marketing-and-more,Marketing,Business
https://www.class-central.com/mooc/5477/coursera-writing-winning-resumes-and-cover-letters,Business Essentials,Business
https://www.class-central.com/mooc/5592/coursera-running-product-design-sprints,Design and Product,Computer Science
https://www.class-central.com/mooc/6026/coursera-the-blues-understanding-and-performing-an-american-art-form,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/6040/coursera-a-developer-s-guide-to-the-internet-of-things-iot,Software Development,Computer Science
https://www.class-central.com/mooc/6350/coursera-the-art-of-music-production,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/6189/coursera-politics-and-economics-of-international-energy,Economics,Social Sciences
https://www.class-central.com/mooc/6211/coursera-teach-english-now-technology-enriched-teaching,Learning English,Language Learning
https://www.class-central.com/mooc/6420/coursera-introduction-to-neurohacking-in-r,Data Analysis,Data Science
https://www.class-central.com/mooc/6595/coursera-business-writing,Business Essentials,Business
https://www.class-central.com/mooc/6689/coursera-critical-thinking-skills-for-university-success,Education,Social Sciences
https://www.class-central.com/mooc/6817/coursera-academic-listening-and-note-taking,Learning English,Language Learning
https://www.class-central.com/mooc/6761/coursera-marketing-management-ii,Marketing,Business
https://www.class-central.com/mooc/7050/coursera-musicianship-chord-charts-diatonic-chords-and-minor-keys,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/6913/coursera-meaningful-marketing-insights,Marketing,Business
https://www.class-central.com/mooc/7024/coursera-career-planning-a-pathway-to-employment,Personal Development,Personal Development
https://www.class-central.com/mooc/7036/coursera-unleashing-the-impact-of-your-social-enterprise,Entrepreneurship,Business
https://www.class-central.com/mooc/6925/coursera-supply-chain-operations,Business Strategy,Business
https://www.class-central.com/mooc/6932/coursera-prototyping-and-design,Design and Product,Computer Science
https://www.class-central.com/mooc/7170/coursera-the-r-programming-environment,Data Analysis,Data Science
https://www.class-central.com/mooc/7175/coursera-building-r-packages,Data Analysis,Data Science
https://www.class-central.com/mooc/7106/coursera-construction-cost-estimating-and-cost-control,Business Strategy,Business
https://www.class-central.com/mooc/7466/coursera-arts-and-heritage-management,Marketing,Business
https://www.class-central.com/mooc/7411/coursera-reasoning-across-the-disciplines,Philosophy,Arts and Humanities
https://www.class-central.com/mooc/7353/coursera-improving-your-statistical-inferences,Probability and Statistics,Data Science
https://www.class-central.com/mooc/7745/coursera-data-science-math-skills,Math and Logic,Math and Logic
https://www.class-central.com/mooc/7752/coursera-building-your-leadership-skills,Leadership and Management,Business
https://www.class-central.com/mooc/7771/coursera-business-strategies-for-emerging-markets,Business Strategy,Business
https://www.class-central.com/mooc/7776/coursera-russian-trademark-law-in-global-perspective,Law,Social Sciences
https://www.class-central.com/mooc/7788/coursera-engineering-systems-in-motion-dynamics-of-particles-and-bodies-in-2d-motion,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/8022/coursera-a-developer-s-guide-to-exploring-and-visualizing-iot-data,Data Analysis,Data Science
https://www.class-central.com/mooc/8039/coursera-marketing-strategy-for-entrepreneurs,Marketing,Business
https://www.class-central.com/mooc/8123/coursera-information-security-context-and-introduction,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/8128/coursera-mindware-critical-thinking-for-the-information-age,Psychology,Social Sciences
https://www.class-central.com/mooc/8072/coursera-transmedia-writing,History,Arts and Humanities
https://www.class-central.com/mooc/8089/coursera-negotiation-fundamentals,Leadership and Management,Business
https://www.class-central.com/mooc/8154/coursera-advanced-manufacturing-process-analysis,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/8332/coursera-positive-psychology-applications-and-interventions,Psychology,Social Sciences
https://www.class-central.com/mooc/8337/coursera-positive-psychology-martin-e-p-seligman-s-visionary-science,Psychology,Social Sciences
https://www.class-central.com/mooc/6313/coursera-introduction-to-satellite-communications,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/7171/coursera-mandarin-chinese-1-chinese-for-beginners,Other Languages,Language Learning
https://www.class-central.com/mooc/8050/coursera-spanish-vocabulary-careers-and-social-events,Other Languages,Language Learning
https://www.class-central.com/mooc/7503/coursera-wireless-communications-for-everybody,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/5446/coursera-java-for-android,Mobile and Web Development,Computer Science
https://www.class-central.com/mooc/7168/coursera-mandarin-chinese-2-chinese-for-beginners,Other Languages,Language Learning
https://www.class-central.com/mooc/8490/coursera-strategic-innovation-innovation-at-the-frontier-an-exploration-of-cutting-edge-topics,Marketing,Business
https://www.class-central.com/mooc/5036/coursera-introduction-to-the-arctic-climate,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/1011/coursera-understanding-9-11-why-did-al-qai-da-attack-america,NA,NA
https://www.class-central.com/mooc/1330/coursera-responding-to-9-11-counterterrorism-policy-in-the-21st-century,NA,NA
https://www.class-central.com/mooc/7252/coursera-protected-areas-management-in-africa,Biology,Life Sciences
https://www.class-central.com/mooc/2016/coursera-geodesign-change-your-world,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/6634/coursera-how-music-can-change-your-life,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/6908/coursera-thoracic-oncology,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/1675/coursera-edivet-do-you-have-what-it-takes-to-be-a-veterinarian,Animals and Veterinary Science,Life Sciences
https://www.class-central.com/mooc/867/coursera-tinkering-fundamentals-a-constructionist-approach-to-stem-learning,Personal Development,Personal Development
https://www.class-central.com/mooc/3705/coursera-america-through-foreign-eyes,History,Arts and Humanities
https://www.class-central.com/mooc/7651/coursera-chinese-culture-and-contemporary-china,History,Arts and Humanities
https://www.class-central.com/mooc/4669/coursera-the-roles-and-responsibilities-of-nonprofit-boards-of-directors-within-the-governance-process,Leadership and Management,Business
