"","V1","V2","V3","V4"
"result.11223","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11224","Social Sciences","Computer Science","Computer Science","Arts and Humanities"
"result.11225","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11226","Social Sciences","Computer Science","Computer Science","Business"
"result.11227","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11228","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11229","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11230","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11231","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11232","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11233","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11234","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11235","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11236","Social Sciences","Computer Science","Computer Science","Arts and Humanities"
"result.11237","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11238","Social Sciences","Computer Science","Computer Science","Business"
"result.11239","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11240","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11241","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11242","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11243","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11244","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11245","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11246","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11247","Social Sciences","Computer Science","Computer Science","Arts and Humanities"
"result.11248","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11249","Social Sciences","Computer Science","Computer Science","Business"
"result.11250","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11251","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11252","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11253","Social Sciences","Computer Science","Life Sciences","Social Sciences"
"result.11254","Social Sciences","Computer Science","Life Sciences","Life Sciences"
"result.11255","Social Sciences","Computer Science","Life Sciences","Life Sciences"
"result.11256","Social Sciences","Computer Science","Life Sciences","Life Sciences"
"result.11257","Social Sciences","Computer Science","Life Sciences","Arts and Humanities"
"result.11258","Social Sciences","Computer Science","Life Sciences","Social Sciences"
"result.11259","Social Sciences","Computer Science","Life Sciences","Business"
"result.11260","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11261","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11262","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11263","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11264","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11265","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11266","Social Sciences","Computer Science","Computer Science","Arts and Humanities"
"result.11267","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11268","Social Sciences","Computer Science","Computer Science","Business"
"result.11269","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11270","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11271","Social Sciences","Computer Science","Social Sciences","Life Sciences"
"result.11272","Social Sciences","Computer Science","Social Sciences","Life Sciences"
"result.11273","Social Sciences","Computer Science","Social Sciences","Life Sciences"
"result.11274","Social Sciences","Computer Science","Social Sciences","Arts and Humanities"
"result.11275","Social Sciences","Computer Science","Social Sciences","Social Sciences"
"result.11276","Social Sciences","Computer Science","Social Sciences","Business"
"result.11277","Social Sciences","Computer Science","Social Sciences","Computer Science"
"result.11278","Social Sciences","Computer Science","Social Sciences","Computer Science"
"result.11279","Social Sciences","Computer Science","Life Sciences","Life Sciences"
"result.11280","Social Sciences","Computer Science","Life Sciences","Life Sciences"
"result.11281","Social Sciences","Computer Science","Life Sciences","Arts and Humanities"
"result.11282","Social Sciences","Computer Science","Life Sciences","Social Sciences"
"result.11283","Social Sciences","Computer Science","Life Sciences","Business"
"result.11284","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11285","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11286","Social Sciences","Computer Science","Life Sciences","Life Sciences"
"result.11287","Social Sciences","Computer Science","Life Sciences","Arts and Humanities"
"result.11288","Social Sciences","Computer Science","Life Sciences","Social Sciences"
"result.11289","Social Sciences","Computer Science","Life Sciences","Business"
"result.11290","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11291","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11292","Social Sciences","Computer Science","Life Sciences","Arts and Humanities"
"result.11293","Social Sciences","Computer Science","Life Sciences","Social Sciences"
"result.11294","Social Sciences","Computer Science","Life Sciences","Business"
"result.11295","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11296","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11297","Social Sciences","Computer Science","Arts and Humanities","Social Sciences"
"result.11298","Social Sciences","Computer Science","Arts and Humanities","Business"
"result.11299","Social Sciences","Computer Science","Arts and Humanities","Computer Science"
"result.11300","Social Sciences","Computer Science","Arts and Humanities","Computer Science"
"result.11301","Social Sciences","Computer Science","Social Sciences","Business"
"result.11302","Social Sciences","Computer Science","Social Sciences","Computer Science"
"result.11303","Social Sciences","Computer Science","Social Sciences","Computer Science"
"result.11304","Social Sciences","Computer Science","Business","Computer Science"
"result.11305","Social Sciences","Computer Science","Business","Computer Science"
"result.11306","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11307","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11308","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11309","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11310","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11311","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11312","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11313","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11314","Social Sciences","Computer Science","Computer Science","Arts and Humanities"
"result.11315","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11316","Social Sciences","Computer Science","Computer Science","Business"
"result.11317","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11318","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11319","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11320","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11321","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11322","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11323","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11324","Social Sciences","Computer Science","Computer Science","Life Sciences"
"result.11325","Social Sciences","Computer Science","Computer Science","Arts and Humanities"
"result.11326","Social Sciences","Computer Science","Computer Science","Social Sciences"
"result.11327","Social Sciences","Computer Science","Computer Science","Business"
"result.11328","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11329","Social Sciences","Computer Science","Computer Science","Computer Science"
"result.11330","Social Sciences","Computer Science","Life Sciences","Computer Science"
"result.11331","Social Sciences","Computer Science","Life Sciences","Social Sciences"
"result.11332","Social Sciences","Computer Science","Life Sciences","Life Sciences"
"result.11333","Social Sciences","Computer Science","Life Sciences","Life Sciences"
