"","V1","V2","V3","V4"
"result.31301","Data Science","Data Science","Arts and Humanities","Data Science"
"result.31302","Data Science","Data Science","Arts and Humanities","Physical Science and Engineering"
"result.31303","Data Science","Data Science","Arts and Humanities","Computer Science"
"result.31304","Data Science","Data Science","Arts and Humanities","Social Sciences"
"result.31305","Data Science","Data Science","Business","Data Science"
"result.31306","Data Science","Data Science","Business","Physical Science and Engineering"
"result.31307","Data Science","Data Science","Business","Computer Science"
"result.31308","Data Science","Data Science","Business","Social Sciences"
"result.31309","Data Science","Data Science","Data Science","Physical Science and Engineering"
"result.31310","Data Science","Data Science","Data Science","Computer Science"
"result.31311","Data Science","Data Science","Data Science","Social Sciences"
"result.31312","Data Science","Data Science","Physical Science and Engineering","Computer Science"
"result.31313","Data Science","Data Science","Physical Science and Engineering","Social Sciences"
"result.31314","Data Science","Data Science","Computer Science","Social Sciences"
"result.31315","Data Science","Life Sciences","Business","Language Learning"
"result.31316","Data Science","Life Sciences","Business","Arts and Humanities"
"result.31317","Data Science","Life Sciences","Business","Business"
"result.31318","Data Science","Life Sciences","Business","Data Science"
"result.31319","Data Science","Life Sciences","Business","Physical Science and Engineering"
"result.31320","Data Science","Life Sciences","Business","Computer Science"
"result.31321","Data Science","Life Sciences","Business","Social Sciences"
"result.31322","Data Science","Life Sciences","Language Learning","Arts and Humanities"
"result.31323","Data Science","Life Sciences","Language Learning","Business"
"result.31324","Data Science","Life Sciences","Language Learning","Data Science"
"result.31325","Data Science","Life Sciences","Language Learning","Physical Science and Engineering"
"result.31326","Data Science","Life Sciences","Language Learning","Computer Science"
"result.31327","Data Science","Life Sciences","Language Learning","Social Sciences"
"result.31328","Data Science","Life Sciences","Arts and Humanities","Business"
"result.31329","Data Science","Life Sciences","Arts and Humanities","Data Science"
"result.31330","Data Science","Life Sciences","Arts and Humanities","Physical Science and Engineering"
"result.31331","Data Science","Life Sciences","Arts and Humanities","Computer Science"
"result.31332","Data Science","Life Sciences","Arts and Humanities","Social Sciences"
"result.31333","Data Science","Life Sciences","Business","Data Science"
"result.31334","Data Science","Life Sciences","Business","Physical Science and Engineering"
"result.31335","Data Science","Life Sciences","Business","Computer Science"
"result.31336","Data Science","Life Sciences","Business","Social Sciences"
"result.31337","Data Science","Life Sciences","Data Science","Physical Science and Engineering"
"result.31338","Data Science","Life Sciences","Data Science","Computer Science"
"result.31339","Data Science","Life Sciences","Data Science","Social Sciences"
"result.31340","Data Science","Life Sciences","Physical Science and Engineering","Computer Science"
"result.31341","Data Science","Life Sciences","Physical Science and Engineering","Social Sciences"
"result.31342","Data Science","Life Sciences","Computer Science","Social Sciences"
"result.31343","Data Science","Business","Language Learning","Arts and Humanities"
"result.31344","Data Science","Business","Language Learning","Business"
"result.31345","Data Science","Business","Language Learning","Data Science"
"result.31346","Data Science","Business","Language Learning","Physical Science and Engineering"
"result.31347","Data Science","Business","Language Learning","Computer Science"
"result.31348","Data Science","Business","Language Learning","Social Sciences"
"result.31349","Data Science","Business","Arts and Humanities","Business"
"result.31350","Data Science","Business","Arts and Humanities","Data Science"
"result.31351","Data Science","Business","Arts and Humanities","Physical Science and Engineering"
"result.31352","Data Science","Business","Arts and Humanities","Computer Science"
"result.31353","Data Science","Business","Arts and Humanities","Social Sciences"
"result.31354","Data Science","Business","Business","Data Science"
"result.31355","Data Science","Business","Business","Physical Science and Engineering"
"result.31356","Data Science","Business","Business","Computer Science"
"result.31357","Data Science","Business","Business","Social Sciences"
"result.31358","Data Science","Business","Data Science","Physical Science and Engineering"
"result.31359","Data Science","Business","Data Science","Computer Science"
"result.31360","Data Science","Business","Data Science","Social Sciences"
"result.31361","Data Science","Business","Physical Science and Engineering","Computer Science"
"result.31362","Data Science","Business","Physical Science and Engineering","Social Sciences"
"result.31363","Data Science","Business","Computer Science","Social Sciences"
"result.31364","Data Science","Language Learning","Arts and Humanities","Business"
"result.31365","Data Science","Language Learning","Arts and Humanities","Data Science"
"result.31366","Data Science","Language Learning","Arts and Humanities","Physical Science and Engineering"
"result.31367","Data Science","Language Learning","Arts and Humanities","Computer Science"
"result.31368","Data Science","Language Learning","Arts and Humanities","Social Sciences"
"result.31369","Data Science","Language Learning","Business","Data Science"
"result.31370","Data Science","Language Learning","Business","Physical Science and Engineering"
"result.31371","Data Science","Language Learning","Business","Computer Science"
"result.31372","Data Science","Language Learning","Business","Social Sciences"
"result.31373","Data Science","Language Learning","Data Science","Physical Science and Engineering"
"result.31374","Data Science","Language Learning","Data Science","Computer Science"
"result.31375","Data Science","Language Learning","Data Science","Social Sciences"
"result.31376","Data Science","Language Learning","Physical Science and Engineering","Computer Science"
"result.31377","Data Science","Language Learning","Physical Science and Engineering","Social Sciences"
"result.31378","Data Science","Language Learning","Computer Science","Social Sciences"
"result.31379","Data Science","Arts and Humanities","Business","Data Science"
"result.31380","Data Science","Arts and Humanities","Business","Physical Science and Engineering"
"result.31381","Data Science","Arts and Humanities","Business","Computer Science"
"result.31382","Data Science","Arts and Humanities","Business","Social Sciences"
"result.31383","Data Science","Arts and Humanities","Data Science","Physical Science and Engineering"
"result.31384","Data Science","Arts and Humanities","Data Science","Computer Science"
"result.31385","Data Science","Arts and Humanities","Data Science","Social Sciences"
"result.31386","Data Science","Arts and Humanities","Physical Science and Engineering","Computer Science"
